Student_ID,Year,Domain,Difficulty,Correct,Score
2023FE143,2023,OS,Easy,0,0
2023FE143,2023,OS,Difficult,0,0
2023FE143,2023,CN,Easy,1,10
2023FE143,2023,CN,Moderate,0,0
2023FE143,2023,CN,Difficult,1,10
2023FE143,2023,Aptitude,Easy,0,0
2023FE143,2023,Aptitude,Moderate,1,10
2023FE143,2023,Aptitude,Easy,0,0
2023FE144,2023,DSA,Difficult,1,10
2023FE144,2023,DSA,Easy,1,10
2023FE144,2023,DSA,Difficult,0,0
2023FE144,2023,DBMS,Moderate,1,10
2023FE144,2023,DBMS,Moderate,1,10
2023FE144,2023,DBMS,Difficult,1,10
2023FE144,2023,OS,Moderate,1,10
2023FE144,2023,OS,Difficult,1,10
2023FE144,2023,OS,Easy,0,0
2023FE144,2023,CN,Difficult,1,10
2023FE144,2023,CN,Easy,1,10
2023FE144,2023,CN,Difficult,1,10
2023FE144,2023,Aptitude,Difficult,0,0
2023FE144,2023,Aptitude,Easy,1,10
2023FE144,2023,Aptitude,Easy,1,10
2023FE145,2023,DSA,Difficult,1,10
2023FE145,2023,DSA,Difficult,1,10
2023FE145,2023,DSA,Easy,0,0
2023FE145,2023,DBMS,Difficult,0,0
2023FE145,2023,DBMS,Moderate,1,10
2023FE145,2023,DBMS,Difficult,0,0
2023FE145,2023,OS,Easy,1,10
2023FE145,2023,OS,Moderate,0,0
2023FE145,2023,OS,Difficult,0,0
2023FE145,2023,CN,Moderate,1,10
2023FE145,2023,CN,Easy,1,10
2023FE145,2023,CN,Easy,0,0
2023FE145,2023,Aptitude,Moderate,0,0
2023FE145,2023,Aptitude,Moderate,0,0
2023FE145,2023,Aptitude,Moderate,1,10
2023FE146,2023,DSA,Easy,0,0
2023FE146,2023,DSA,Easy,0,0
2023FE146,2023,DSA,Easy,0,0
2023FE146,2023,DBMS,Easy,1,10
2023FE146,2023,DBMS,Easy,0,0
2023FE146,2023,DBMS,Easy,0,0
2023FE146,2023,OS,Easy,0,0
2023FE146,2023,OS,Easy,1,10
2023FE146,2023,OS,Easy,0,0
2023FE146,2023,CN,Difficult,0,0
2023FE146,2023,CN,Difficult,0,0
2023FE146,2023,CN,Easy,1,10
2023FE146,2023,Aptitude,Easy,1,10
2023FE146,2023,Aptitude,Difficult,1,10
2023FE146,2023,Aptitude,Moderate,1,10
2023FE147,2023,DSA,Difficult,0,0
2023FE147,2023,DSA,Easy,0,0
2023FE147,2023,DSA,Moderate,0,0
2023FE147,2023,DBMS,Moderate,1,10
2023FE147,2023,DBMS,Moderate,1,10
2023FE147,2023,DBMS,Difficult,1,10
2023FE147,2023,OS,Moderate,0,0
2023FE147,2023,OS,Difficult,1,10
2023FE147,2023,OS,Easy,1,10
2023FE147,2023,CN,Easy,0,0
2023FE147,2023,CN,Moderate,1,10
2023FE147,2023,CN,Easy,0,0
2023FE147,2023,Aptitude,Difficult,0,0
2023FE147,2023,Aptitude,Moderate,0,0
2023FE147,2023,Aptitude,Moderate,0,0
2023FE148,2023,DSA,Easy,0,0
2023FE148,2023,DSA,Difficult,0,0
2023FE148,2023,DSA,Difficult,1,10
2023FE148,2023,DBMS,Difficult,0,0
2023FE148,2023,DBMS,Moderate,1,10
2023FE148,2023,DBMS,Moderate,1,10
2023FE148,2023,OS,Moderate,1,10
2023FE148,2023,OS,Easy,0,0
2023FE148,2023,OS,Difficult,0,0
2023FE148,2023,CN,Easy,1,10
2023FE148,2023,CN,Moderate,0,0
2023FE148,2023,CN,Easy,0,0
2023FE148,2023,Aptitude,Easy,1,10
2023FE148,2023,Aptitude,Easy,1,10
2023FE148,2023,Aptitude,Moderate,0,0
2023FE149,2023,DSA,Difficult,0,0
2023FE149,2023,DSA,Moderate,1,10
2023FE149,2023,DSA,Difficult,1,10
2023FE149,2023,DBMS,Easy,0,0
2023FE149,2023,DBMS,Difficult,0,0
2023FE149,2023,DBMS,Easy,1,10
2023FE149,2023,OS,Easy,0,0
2023FE149,2023,OS,Moderate,0,0
2023FE149,2023,OS,Moderate,1,10
2023FE149,2023,CN,Difficult,0,0
2023FE149,2023,CN,Moderate,1,10
2023FE149,2023,CN,Moderate,0,0
2023FE149,2023,Aptitude,Moderate,1,10
2023FE149,2023,Aptitude,Easy,0,0
2023FE149,2023,Aptitude,Moderate,0,0
2023FE150,2023,DSA,Easy,1,10
2023FE150,2023,DSA,Difficult,0,0
2023FE150,2023,DSA,Moderate,1,10
2023FE150,2023,DBMS,Moderate,1,10
2023FE150,2023,DBMS,Easy,1,10
2023FE150,2023,DBMS,Easy,0,0
2023FE150,2023,OS,Moderate,0,0
2023FE150,2023,OS,Difficult,1,10
2023FE150,2023,OS,Difficult,0,0
2023FE150,2023,CN,Moderate,1,10
2023FE150,2023,CN,Easy,0,0
2023FE150,2023,CN,Difficult,0,0
2023FE150,2023,Aptitude,Easy,0,0
2023FE150,2023,Aptitude,Easy,1,10
2023FE150,2023,Aptitude,Moderate,1,10
2024FE101,2024,DSA,Difficult,1,10
2024FE101,2024,DSA,Difficult,1,10
2024FE101,2024,DSA,Difficult,1,10
2024FE101,2024,DBMS,Moderate,1,10
2024FE101,2024,DBMS,Easy,1,10
2024FE101,2024,DBMS,Moderate,0,0
2024FE101,2024,OS,Easy,0,0
2024FE101,2024,OS,Moderate,1,10
2024FE101,2024,OS,Difficult,0,0
2024FE101,2024,CN,Difficult,0,0
2024FE101,2024,CN,Moderate,0,0
2024FE101,2024,CN,Moderate,1,10
2024FE101,2024,Aptitude,Difficult,1,10
2024FE101,2024,Aptitude,Difficult,0,0
2024FE101,2024,Aptitude,Moderate,1,10
2024FE102,2024,DSA,Difficult,0,0
2024FE102,2024,DSA,Moderate,0,0
2024FE102,2024,DSA,Difficult,0,0
2024FE102,2024,DBMS,Easy,1,10
2024FE102,2024,DBMS,Moderate,1,10
2024FE102,2024,DBMS,Difficult,0,0
2024FE102,2024,OS,Easy,0,0
2024FE102,2024,OS,Moderate,1,10
2024FE102,2024,OS,Easy,0,0
2024FE102,2024,CN,Easy,1,10
2024FE102,2024,CN,Difficult,0,0
2024FE102,2024,CN,Difficult,1,10
2024FE102,2024,Aptitude,Moderate,1,10
2024FE102,2024,Aptitude,Moderate,1,10
2024FE102,2024,Aptitude,Easy,0,0
2024FE103,2024,DSA,Easy,0,0
2024FE103,2024,DSA,Easy,1,10
2024FE103,2024,DSA,Easy,1,10
2024FE103,2024,DBMS,Easy,1,10
2024FE103,2024,DBMS,Moderate,1,10
2024FE103,2024,DBMS,Easy,0,0
2024FE103,2024,OS,Difficult,1,10
2024FE103,2024,OS,Easy,0,0
2024FE103,2024,OS,Difficult,1,10
2024FE103,2024,CN,Difficult,0,0
2024FE103,2024,CN,Moderate,0,0
2024FE103,2024,CN,Moderate,0,0
2024FE103,2024,Aptitude,Moderate,0,0
2024FE103,2024,Aptitude,Easy,0,0
2024FE103,2024,Aptitude,Difficult,0,0
2024FE104,2024,DSA,Moderate,0,0
2024FE104,2024,DSA,Easy,1,10
2024FE104,2024,DSA,Moderate,0,0
2024FE104,2024,DBMS,Difficult,1,10
2024FE104,2024,DBMS,Easy,0,0
2024FE104,2024,DBMS,Easy,1,10
2024FE104,2024,OS,Easy,0,0
2024FE104,2024,OS,Easy,0,0
2024FE104,2024,OS,Difficult,0,0
2024FE104,2024,CN,Easy,0,0
2024FE104,2024,CN,Moderate,1,10
2024FE104,2024,CN,Difficult,0,0
2024FE104,2024,Aptitude,Difficult,1,10
2024FE104,2024,Aptitude,Easy,1,10
2024FE104,2024,Aptitude,Difficult,0,0
2024FE105,2024,DSA,Difficult,1,10
2024FE105,2024,DSA,Easy,1,10
2024FE105,2024,DSA,Moderate,1,10
2024FE105,2024,DBMS,Moderate,1,10
2024FE105,2024,DBMS,Difficult,0,0
2024FE105,2024,DBMS,Moderate,1,10
2024FE105,2024,OS,Easy,0,0
2024FE105,2024,OS,Difficult,1,10
2024FE105,2024,OS,Difficult,0,0
2024FE105,2024,CN,Moderate,0,0
2024FE105,2024,CN,Easy,0,0
2024FE105,2024,CN,Easy,0,0
2024FE105,2024,Aptitude,Easy,1,10
2024FE105,2024,Aptitude,Difficult,1,10
2024FE105,2024,Aptitude,Difficult,1,10
2024FE106,2024,DSA,Difficult,0,0
2024FE106,2024,DSA,Easy,1,10
2024FE106,2024,DSA,Moderate,1,10
2024FE106,2024,DBMS,Easy,1,10
2024FE106,2024,DBMS,Difficult,1,10
2024FE106,2024,DBMS,Moderate,1,10
2024FE106,2024,OS,Difficult,1,10
2024FE106,2024,OS,Moderate,0,0
2024FE106,2024,OS,Difficult,0,0
2024FE106,2024,CN,Easy,0,0
2024FE106,2024,CN,Moderate,1,10
2024FE106,2024,CN,Moderate,0,0
2024FE106,2024,Aptitude,Difficult,1,10
2024FE106,2024,Aptitude,Easy,1,10
2024FE106,2024,Aptitude,Difficult,1,10
2024FE107,2024,DSA,Difficult,0,0
2024FE107,2024,DSA,Easy,1,10
2024FE107,2024,DSA,Difficult,1,10
2024FE107,2024,DBMS,Difficult,1,10
2024FE107,2024,DBMS,Easy,0,0
2024FE107,2024,DBMS,Easy,0,0
2024FE107,2024,OS,Difficult,1,10
2024FE107,2024,OS,Difficult,0,0
2024FE107,2024,OS,Moderate,1,10
2024FE107,2024,CN,Difficult,0,0
2024FE107,2024,CN,Difficult,1,10
2024FE107,2024,CN,Easy,0,0
2024FE107,2024,Aptitude,Easy,0,0
2024FE107,2024,Aptitude,Moderate,1,10
2024FE107,2024,Aptitude,Difficult,0,0
2024FE108,2024,DSA,Difficult,1,10
2024FE108,2024,DSA,Difficult,0,0
2024FE108,2024,DSA,Easy,0,0
2024FE108,2024,DBMS,Moderate,0,0
2024FE108,2024,DBMS,Easy,1,10
2024FE108,2024,DBMS,Easy,1,10
2024FE108,2024,OS,Difficult,0,0
2024FE108,2024,OS,Difficult,0,0
2024FE108,2024,OS,Difficult,1,10
2024FE108,2024,CN,Easy,0,0
2024FE108,2024,CN,Moderate,1,10
2024FE108,2024,CN,Difficult,0,0
2024FE108,2024,Aptitude,Difficult,0,0
2024FE108,2024,Aptitude,Easy,0,0
2024FE108,2024,Aptitude,Moderate,0,0
2024FE109,2024,DSA,Easy,0,0
2024FE109,2024,DSA,Difficult,1,10
2024FE109,2024,DSA,Difficult,1,10
2024FE109,2024,DBMS,Difficult,0,0
2024FE109,2024,DBMS,Easy,1,10
2024FE109,2024,DBMS,Moderate,1,10
2024FE109,2024,OS,Moderate,0,0
2024FE109,2024,OS,Difficult,0,0
2024FE109,2024,OS,Difficult,1,10
2024FE109,2024,CN,Difficult,1,10
2024FE109,2024,CN,Moderate,0,0
2024FE109,2024,CN,Easy,1,10
2024FE109,2024,Aptitude,Difficult,0,0
2024FE109,2024,Aptitude,Easy,0,0
2024FE109,2024,Aptitude,Difficult,0,0
2024FE110,2024,DSA,Moderate,0,0
2024FE110,2024,DSA,Easy,1,10
2024FE110,2024,DSA,Difficult,0,0
2024FE110,2024,DBMS,Easy,0,0
2024FE110,2024,DBMS,Moderate,1,10
2024FE110,2024,DBMS,Easy,1,10
2024FE110,2024,OS,Difficult,0,0
2024FE110,2024,OS,Easy,0,0
2024FE110,2024,OS,Difficult,1,10
2024FE110,2024,CN,Easy,1,10
2024FE110,2024,CN,Easy,1,10
2024FE110,2024,CN,Difficult,1,10
2024FE110,2024,Aptitude,Easy,1,10
2024FE110,2024,Aptitude,Difficult,1,10
2024FE110,2024,Aptitude,Moderate,0,0
2024FE111,2024,DSA,Easy,0,0
2024FE111,2024,DSA,Moderate,0,0
2024FE111,2024,DSA,Easy,0,0
2024FE111,2024,DBMS,Easy,1,10
2024FE111,2024,DBMS,Moderate,1,10
2024FE111,2024,DBMS,Easy,1,10
2024FE111,2024,OS,Moderate,1,10
2024FE111,2024,OS,Moderate,1,10
2024FE111,2024,OS,Moderate,0,0
2024FE111,2024,CN,Easy,1,10
2024FE111,2024,CN,Easy,0,0
2024FE111,2024,CN,Moderate,1,10
2024FE111,2024,Aptitude,Difficult,1,10
2024FE111,2024,Aptitude,Moderate,0,0
2024FE111,2024,Aptitude,Moderate,1,10
2024FE112,2024,DSA,Difficult,1,10
2024FE112,2024,DSA,Difficult,1,10
2024FE112,2024,DSA,Easy,1,10
2024FE112,2024,DBMS,Difficult,1,10
2024FE112,2024,DBMS,Difficult,0,0
2024FE112,2024,DBMS,Difficult,1,10
2024FE112,2024,OS,Easy,1,10
2024FE112,2024,OS,Easy,0,0
2024FE112,2024,OS,Difficult,0,0
2024FE112,2024,CN,Difficult,1,10
2024FE112,2024,CN,Difficult,0,0
2024FE112,2024,CN,Difficult,1,10
2024FE112,2024,Aptitude,Easy,0,0
2024FE112,2024,Aptitude,Moderate,1,10
2024FE112,2024,Aptitude,Difficult,0,0
2024FE113,2024,DSA,Moderate,0,0
2024FE113,2024,DSA,Difficult,1,10
2024FE113,2024,DSA,Moderate,0,0
2024FE113,2024,DBMS,Easy,1,10
2024FE113,2024,DBMS,Easy,1,10
2024FE113,2024,DBMS,Difficult,0,0
2024FE113,2024,OS,Difficult,1,10
2024FE113,2024,OS,Easy,1,10
2024FE113,2024,OS,Difficult,1,10
2024FE113,2024,CN,Easy,1,10
2024FE113,2024,CN,Moderate,0,0
2024FE113,2024,CN,Difficult,0,0
2024FE113,2024,Aptitude,Easy,1,10
2024FE113,2024,Aptitude,Difficult,1,10
2024FE113,2024,Aptitude,Easy,0,0
2024FE114,2024,DSA,Moderate,0,0
2024FE114,2024,DSA,Difficult,1,10
2024FE114,2024,DSA,Easy,1,10
2024FE114,2024,DBMS,Moderate,0,0
2024FE114,2024,DBMS,Moderate,0,0
2024FE114,2024,DBMS,Easy,0,0
2024FE114,2024,OS,Difficult,0,0
2024FE114,2024,OS,Difficult,1,10
2024FE114,2024,OS,Moderate,1,10
2024FE114,2024,CN,Moderate,0,0
2024FE114,2024,CN,Difficult,1,10
2024FE114,2024,CN,Easy,0,0
2024FE114,2024,Aptitude,Moderate,0,0
2024FE114,2024,Aptitude,Difficult,0,0
2024FE114,2024,Aptitude,Difficult,0,0
2024FE115,2024,DSA,Difficult,1,10
2024FE115,2024,DSA,Difficult,0,0
2024FE115,2024,DSA,Moderate,0,0
2024FE115,2024,DBMS,Easy,0,0
2024FE115,2024,DBMS,Difficult,1,10
2024FE115,2024,DBMS,Moderate,0,0
2024FE115,2024,OS,Difficult,0,0
2024FE115,2024,OS,Easy,1,10
2024FE115,2024,OS,Easy,1,10
2024FE115,2024,CN,Difficult,0,0
2024FE115,2024,CN,Difficult,1,10
2024FE115,2024,CN,Difficult,0,0
2024FE115,2024,Aptitude,Easy,0,0
2024FE115,2024,Aptitude,Easy,0,0
2024FE115,2024,Aptitude,Difficult,0,0
2024FE116,2024,DSA,Difficult,0,0
2024FE116,2024,DSA,Easy,1,10
2024FE116,2024,DSA,Difficult,1,10
2024FE116,2024,DBMS,Difficult,1,10
2024FE116,2024,DBMS,Easy,1,10
2024FE116,2024,DBMS,Difficult,1,10
2024FE116,2024,OS,Easy,1,10
2024FE116,2024,OS,Easy,1,10
2024FE116,2024,OS,Easy,1,10
2024FE116,2024,CN,Moderate,1,10
2024FE116,2024,CN,Difficult,0,0
2024FE116,2024,CN,Difficult,0,0
2024FE116,2024,Aptitude,Moderate,1,10
2024FE116,2024,Aptitude,Difficult,0,0
2024FE116,2024,Aptitude,Easy,0,0
2024FE117,2024,DSA,Moderate,1,10
2024FE117,2024,DSA,Easy,0,0
2024FE117,2024,DSA,Difficult,1,10
2024FE117,2024,DBMS,Easy,0,0
2024FE117,2024,DBMS,Difficult,1,10
2024FE117,2024,DBMS,Easy,1,10
2024FE117,2024,OS,Difficult,0,0
2024FE117,2024,OS,Difficult,0,0
2024FE117,2024,OS,Moderate,1,10
2024FE117,2024,CN,Easy,0,0
2024FE117,2024,CN,Difficult,0,0
2024FE117,2024,CN,Moderate,1,10
2024FE117,2024,Aptitude,Easy,1,10
2024FE117,2024,Aptitude,Moderate,0,0
2024FE117,2024,Aptitude,Moderate,0,0
2024FE118,2024,DSA,Difficult,0,0
2024FE118,2024,DSA,Easy,1,10
2024FE118,2024,DSA,Easy,0,0
2024FE118,2024,DBMS,Moderate,1,10
2024FE118,2024,DBMS,Easy,1,10
2024FE118,2024,DBMS,Difficult,0,0
2024FE118,2024,OS,Difficult,0,0
2024FE118,2024,OS,Easy,1,10
2024FE118,2024,OS,Easy,1,10
2024FE118,2024,CN,Moderate,0,0
2024FE118,2024,CN,Moderate,1,10
2024FE118,2024,CN,Difficult,0,0
2024FE118,2024,Aptitude,Easy,1,10
2024FE118,2024,Aptitude,Moderate,0,0
2024FE118,2024,Aptitude,Difficult,1,10
2024FE119,2024,DSA,Difficult,1,10
2024FE119,2024,DSA,Difficult,1,10
2024FE119,2024,DSA,Difficult,1,10
2024FE119,2024,DBMS,Difficult,1,10
2024FE119,2024,DBMS,Moderate,1,10
2024FE119,2024,DBMS,Moderate,1,10
2024FE119,2024,OS,Difficult,0,0
2024FE119,2024,OS,Moderate,1,10
2024FE119,2024,OS,Moderate,1,10
2024FE119,2024,CN,Difficult,0,0
2024FE119,2024,CN,Difficult,0,0
2024FE119,2024,CN,Easy,0,0
2024FE119,2024,Aptitude,Moderate,1,10
2024FE119,2024,Aptitude,Easy,1,10
2024FE119,2024,Aptitude,Moderate,1,10
2024FE120,2024,DSA,Moderate,1,10
2024FE120,2024,DSA,Easy,1,10
2024FE120,2024,DSA,Moderate,1,10
2024FE120,2024,DBMS,Easy,1,10
2024FE120,2024,DBMS,Easy,1,10
2024FE120,2024,DBMS,Easy,1,10
2024FE120,2024,OS,Difficult,1,10
2024FE120,2024,OS,Difficult,1,10
2024FE120,2024,OS,Difficult,1,10
2024FE120,2024,CN,Easy,0,0
2024FE120,2024,CN,Easy,0,0
2024FE120,2024,CN,Moderate,1,10
2024FE120,2024,Aptitude,Difficult,0,0
2024FE120,2024,Aptitude,Moderate,1,10
2024FE120,2024,Aptitude,Easy,1,10
2024FE121,2024,DSA,Difficult,1,10
2024FE121,2024,DSA,Easy,0,0
2024FE121,2024,DSA,Moderate,1,10
2024FE121,2024,DBMS,Easy,0,0
2024FE121,2024,DBMS,Easy,0,0
2024FE121,2024,DBMS,Difficult,0,0
2024FE121,2024,OS,Difficult,0,0
2024FE121,2024,OS,Easy,1,10
2024FE121,2024,OS,Easy,0,0
2024FE121,2024,CN,Difficult,0,0
2024FE121,2024,CN,Moderate,0,0
2024FE121,2024,CN,Difficult,0,0
2024FE121,2024,Aptitude,Moderate,0,0
2024FE121,2024,Aptitude,Easy,0,0
2024FE121,2024,Aptitude,Moderate,0,0
2024FE122,2024,DSA,Difficult,1,10
2024FE122,2024,DSA,Easy,0,0
2024FE122,2024,DSA,Easy,1,10
2024FE122,2024,DBMS,Difficult,1,10
2024FE122,2024,DBMS,Easy,1,10
2024FE122,2024,DBMS,Moderate,0,0
2024FE122,2024,OS,Moderate,0,0
2024FE122,2024,OS,Easy,1,10
2024FE122,2024,OS,Easy,0,0
2024FE122,2024,CN,Easy,0,0
2024FE122,2024,CN,Easy,0,0
2024FE122,2024,CN,Easy,0,0
2024FE122,2024,Aptitude,Moderate,0,0
2024FE122,2024,Aptitude,Moderate,0,0
2024FE122,2024,Aptitude,Easy,0,0
2024FE123,2024,DSA,Moderate,1,10
2024FE123,2024,DSA,Easy,0,0
2024FE123,2024,DSA,Easy,0,0
2024FE123,2024,DBMS,Easy,0,0
2024FE123,2024,DBMS,Moderate,0,0
2024FE123,2024,DBMS,Difficult,0,0
2024FE123,2024,OS,Difficult,1,10
2024FE123,2024,OS,Difficult,1,10
2024FE123,2024,OS,Moderate,1,10
2024FE123,2024,CN,Moderate,0,0
2024FE123,2024,CN,Moderate,0,0
2024FE123,2024,CN,Moderate,0,0
2024FE123,2024,Aptitude,Easy,0,0
2024FE123,2024,Aptitude,Difficult,1,10
2024FE123,2024,Aptitude,Moderate,0,0
2024FE124,2024,DSA,Moderate,0,0
2024FE124,2024,DSA,Moderate,0,0
2024FE124,2024,DSA,Difficult,0,0
2024FE124,2024,DBMS,Moderate,0,0
2024FE124,2024,DBMS,Moderate,0,0
2024FE124,2024,DBMS,Easy,1,10
2024FE124,2024,OS,Moderate,1,10
2024FE124,2024,OS,Moderate,1,10
2024FE124,2024,OS,Easy,1,10
2024FE124,2024,CN,Easy,0,0
2024FE124,2024,CN,Moderate,1,10
2024FE124,2024,CN,Moderate,0,0
2024FE124,2024,Aptitude,Moderate,0,0
2024FE124,2024,Aptitude,Difficult,1,10
2024FE124,2024,Aptitude,Moderate,0,0
2024FE125,2024,DSA,Easy,1,10
2024FE125,2024,DSA,Difficult,1,10
2024FE125,2024,DSA,Difficult,1,10
2024FE125,2024,DBMS,Easy,0,0
2024FE125,2024,DBMS,Moderate,0,0
2024FE125,2024,DBMS,Difficult,0,0
2024FE125,2024,OS,Difficult,1,10
2024FE125,2024,OS,Moderate,1,10
2024FE125,2024,OS,Difficult,1,10
2024FE125,2024,CN,Difficult,1,10
2024FE125,2024,CN,Moderate,1,10
2024FE125,2024,CN,Easy,0,0
2024FE125,2024,Aptitude,Easy,1,10
2024FE125,2024,Aptitude,Moderate,0,0
2024FE125,2024,Aptitude,Easy,0,0
2024FE126,2024,DSA,Moderate,0,0
2024FE126,2024,DSA,Difficult,0,0
2024FE126,2024,DSA,Difficult,0,0
2024FE126,2024,DBMS,Easy,0,0
2024FE126,2024,DBMS,Easy,1,10
2024FE126,2024,DBMS,Easy,0,0
2024FE126,2024,OS,Easy,0,0
2024FE126,2024,OS,Difficult,0,0
2024FE126,2024,OS,Easy,0,0
2024FE126,2024,CN,Difficult,1,10
2024FE126,2024,CN,Easy,0,0
2024FE126,2024,CN,Easy,1,10
2024FE126,2024,Aptitude,Moderate,1,10
2024FE126,2024,Aptitude,Difficult,1,10
2024FE126,2024,Aptitude,Easy,0,0
2024FE127,2024,DSA,Difficult,0,0
2024FE127,2024,DSA,Easy,1,10
2024FE127,2024,DSA,Moderate,0,0
2024FE127,2024,DBMS,Difficult,0,0
2024FE127,2024,DBMS,Difficult,1,10
2024FE127,2024,DBMS,Difficult,0,0
2024FE127,2024,OS,Difficult,0,0
2024FE127,2024,OS,Difficult,0,0
2024FE127,2024,OS,Moderate,1,10
2024FE127,2024,CN,Moderate,0,0
2024FE127,2024,CN,Moderate,0,0
2024FE127,2024,CN,Easy,1,10
2024FE127,2024,Aptitude,Moderate,0,0
2024FE127,2024,Aptitude,Difficult,1,10
2024FE127,2024,Aptitude,Difficult,1,10
2024FE128,2024,DSA,Easy,0,0
2024FE128,2024,DSA,Difficult,1,10
2024FE128,2024,DSA,Moderate,0,0
2024FE128,2024,DBMS,Difficult,1,10
2024FE128,2024,DBMS,Easy,0,0
2024FE128,2024,DBMS,Easy,0,0
2024FE128,2024,OS,Easy,1,10
2024FE128,2024,OS,Difficult,0,0
2024FE128,2024,OS,Difficult,1,10
2024FE128,2024,CN,Difficult,1,10
2024FE128,2024,CN,Difficult,0,0
2024FE128,2024,CN,Moderate,1,10
2024FE128,2024,Aptitude,Moderate,1,10
2024FE128,2024,Aptitude,Easy,1,10
2024FE128,2024,Aptitude,Difficult,0,0
2024FE129,2024,DSA,Easy,0,0
2024FE129,2024,DSA,Difficult,0,0
2024FE129,2024,DSA,Difficult,1,10
2024FE129,2024,DBMS,Easy,0,0
2024FE129,2024,DBMS,Difficult,1,10
2024FE129,2024,DBMS,Difficult,1,10
2024FE129,2024,OS,Difficult,1,10
2024FE129,2024,OS,Moderate,1,10
2024FE129,2024,OS,Easy,0,0
2024FE129,2024,CN,Easy,1,10
2024FE129,2024,CN,Difficult,1,10
2024FE129,2024,CN,Easy,1,10
2024FE129,2024,Aptitude,Easy,0,0
2024FE129,2024,Aptitude,Easy,0,0
2024FE129,2024,Aptitude,Difficult,0,0
2024FE130,2024,DSA,Easy,1,10
2024FE130,2024,DSA,Moderate,0,0
2024FE130,2024,DSA,Moderate,0,0
2024FE130,2024,DBMS,Difficult,1,10
2024FE130,2024,DBMS,Easy,1,10
2024FE130,2024,DBMS,Difficult,0,0
2024FE130,2024,OS,Moderate,1,10
2024FE130,2024,OS,Difficult,1,10
2024FE130,2024,OS,Easy,1,10
2024FE130,2024,CN,Difficult,0,0
2024FE130,2024,CN,Moderate,0,0
2024FE130,2024,CN,Moderate,0,0
2024FE130,2024,Aptitude,Easy,0,0
2024FE130,2024,Aptitude,Moderate,1,10
2024FE130,2024,Aptitude,Moderate,1,10
2024FE131,2024,DSA,Moderate,1,10
2024FE131,2024,DSA,Moderate,0,0
2024FE131,2024,DSA,Easy,1,10
2024FE131,2024,DBMS,Moderate,1,10
2024FE131,2024,DBMS,Difficult,0,0
2024FE131,2024,DBMS,Moderate,0,0
2024FE131,2024,OS,Easy,1,10
2024FE131,2024,OS,Moderate,0,0
2024FE131,2024,OS,Easy,1,10
2024FE131,2024,CN,Difficult,0,0
2024FE131,2024,CN,Easy,0,0
2024FE131,2024,CN,Moderate,0,0
2024FE131,2024,Aptitude,Easy,0,0
2024FE131,2024,Aptitude,Difficult,0,0
2024FE131,2024,Aptitude,Moderate,0,0
2024FE132,2024,DSA,Easy,1,10
2024FE132,2024,DSA,Easy,0,0
2024FE132,2024,DSA,Easy,1,10
2024FE132,2024,DBMS,Moderate,1,10
2024FE132,2024,DBMS,Easy,0,0
2024FE132,2024,DBMS,Easy,1,10
2024FE132,2024,OS,Easy,1,10
2024FE132,2024,OS,Difficult,1,10
2024FE132,2024,OS,Difficult,1,10
2024FE132,2024,CN,Moderate,1,10
2024FE132,2024,CN,Difficult,1,10
2024FE132,2024,CN,Moderate,0,0
2024FE132,2024,Aptitude,Difficult,1,10
2024FE132,2024,Aptitude,Difficult,1,10
2024FE132,2024,Aptitude,Moderate,1,10
2024FE133,2024,DSA,Difficult,0,0
2024FE133,2024,DSA,Moderate,1,10
2024FE133,2024,DSA,Difficult,0,0
2024FE133,2024,DBMS,Easy,1,10
2024FE133,2024,DBMS,Moderate,1,10
2024FE133,2024,DBMS,Difficult,1,10
2024FE133,2024,OS,Easy,1,10
2024FE133,2024,OS,Easy,1,10
2024FE133,2024,OS,Easy,1,10
2024FE133,2024,CN,Moderate,1,10
2024FE133,2024,CN,Difficult,1,10
2024FE133,2024,CN,Easy,1,10
2024FE133,2024,Aptitude,Easy,0,0
2024FE133,2024,Aptitude,Moderate,0,0
2024FE133,2024,Aptitude,Difficult,1,10
2024FE134,2024,DSA,Difficult,0,0
2024FE134,2024,DSA,Easy,1,10
2024FE134,2024,DSA,Moderate,1,10
2024FE134,2024,DBMS,Difficult,1,10
2024FE134,2024,DBMS,Easy,1,10
2024FE134,2024,DBMS,Moderate,0,0
2024FE134,2024,OS,Easy,1,10
2024FE134,2024,OS,Easy,0,0
2024FE134,2024,OS,Moderate,0,0
2024FE134,2024,CN,Difficult,0,0
2024FE134,2024,CN,Easy,1,10
2024FE134,2024,CN,Difficult,1,10
2024FE134,2024,Aptitude,Difficult,0,0
2024FE134,2024,Aptitude,Difficult,0,0
2024FE134,2024,Aptitude,Easy,0,0
2024FE135,2024,DSA,Moderate,1,10
2024FE135,2024,DSA,Easy,0,0
2024FE135,2024,DSA,Easy,1,10
2024FE135,2024,DBMS,Difficult,0,0
2024FE135,2024,DBMS,Difficult,1,10
2024FE135,2024,DBMS,Moderate,1,10
2024FE135,2024,OS,Moderate,1,10
2024FE135,2024,OS,Easy,1,10
2024FE135,2024,OS,Difficult,1,10
2024FE135,2024,CN,Moderate,1,10
2024FE135,2024,CN,Difficult,1,10
2024FE135,2024,CN,Moderate,0,0
2024FE135,2024,Aptitude,Difficult,0,0
2024FE135,2024,Aptitude,Difficult,0,0
2024FE135,2024,Aptitude,Moderate,1,10
2024FE136,2024,DSA,Easy,0,0
